id_key,tdu_company_name,rep_company,product,kwh500,kwh1000,kwh2000,fees_credits,pre_paid,time_of_use,fixed,rate_type,renewable,term_value,cancel_fee,website,special_terms,terms_url,promotion,promotion_desc,facts_url,enroll_url,prepaid_url,enroll_phone,new_customer,min_usage_fees_credits,language,rating,zipcodes,pdf_filepath
22674,TEXAS-NEW MEXICO POWER COMPANY,Iberdrola Texas,Wind by TX 36,0.131,0.12300000000000001,0.11900000000000001,,False,False,1.0,Fixed,100.0,36.0,250,,"100% renewable Texas wind content, with no hidden fees or base charges.",https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf,False,,https://iberdrola.my.salesforce.com/sfc/p/#58000000JnCN/a/4I000001AbpJ/WsY6rGPgHOLIFxvuV2vbNK0TQpEvwhFnSwfnTrkWIsc,,,,True,False,,,[],None
22775,TEXAS-NEW MEXICO POWER COMPANY,AMIGO ENERGY,Base Saver III - 24,0.17600000000000002,0.094,0.127,Base Saver Credit: $75.00 if your usage is equal or greater than 1000 kWh per month,False,False,1.0,Fixed,11.0,24.0,175.00 per ESIID,,,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=m1/N2z93xK0=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=nmVAggFujB4=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,,,,True,True,,1.0,[],data\PDFs\22775-062520-00-58-40.pdf
22826,TEXAS-NEW MEXICO POWER COMPANY,SOUTHERN FEDERAL POWER LLC,Bonus Back - 12,0.129,0.11599999999999999,0.109,,False,False,1.0,Fixed,6.0,12.0,149.00,,Zero minimum fees. Zero maximum usage fees. Zero credit card fees. We sweeten this deal with a bonus credit of $25 applied to your 2nd month's bill.,https://bit.ly/2ZfBfqk,False,,https://bit.ly/3drKbfE,,,,True,False,,,[],None
22842,TEXAS-NEW MEXICO POWER COMPANY,SOUTHERN FEDERAL POWER LLC,Residential  Fixed - 36,0.129,0.11599999999999999,0.109,,False,False,1.0,Fixed,5.0,36.0,199.00,,Zero minimum usage fees. Zero maximum usage fees. Zero credit card fees. This product is priced perfectly for Texas residents looking for the best possible rate at the longest possible term.,https://bit.ly/2ZfBfqk,False,,https://bit.ly/2YgKupi,,,,True,False,,,[],None
22857,TEXAS-NEW MEXICO POWER COMPANY,SUMMER ENERGY LLC,3 Months PTC Texas Summer Savings Product,0.14800000000000002,0.136,0.129,,False,False,1.0,Fixed,11.0,3.0,100.00,,NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLTNMP062320.pdf,,,,True,False,,4.0,[],data\PDFs\22857-062520-00-58-41.pdf
22863,TEXAS-NEW MEXICO POWER COMPANY,SUMMER ENERGY LLC,12 Months PTC Texas Summer Savings Product,0.12300000000000001,0.111,0.10400000000000001,,False,False,1.0,Fixed,11.0,12.0,200.00,,NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLTNMP062320.pdf,,,,True,False,,4.0,[],data\PDFs\22863-062520-00-58-42.pdf
22925,TEXAS-NEW MEXICO POWER COMPANY,GridPlus Energy,Basic 24 Online Only,0.11800000000000001,0.111,0.107,,True,False,1.0,Fixed,6.0,24.0,295.00,,"Lock-in a straight forward and simple fixed rate for the term of your contract. Plus, you can pay for this plan with Cryptocurrencies (Bitcoin, Ethereum, and DAI). ONLINE ENROLLMENT REQUIRED.",https://bit.ly/3aa90ej,False,,https://bit.ly/3dCL1Xw,,,,False,False,,,[],None
22964,TEXAS-NEW MEXICO POWER COMPANY,FIRST CHOICE POWER ,You Got This 25,0.11599999999999999,0.10400000000000001,0.09699999999999999,,False,False,1.0,Fixed,15.0,25.0,135.00,,Lock in a fixed Texas energy rate for 25 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1246_ENG_20200602.PDF,,,,True,False,,2.0,[],data\PDFs\22964-062520-00-58-42.pdf
23436,TEXAS-NEW MEXICO POWER COMPANY,GREEN ENERGY EXCHANGE,Texas Green 24 Autopay,0.11,0.10300000000000001,0.099,,False,False,1.0,Fixed,100.0,24.0,150.00,,"100% Renewable, made in Texas!",https://bit.ly/2Qr439K,False,,https://bit.ly/3cqUZtD,,,,False,False,,1.0,[],None
23083,TEXAS-NEW MEXICO POWER COMPANY,4CHANGE ENERGY,Power Saver 12,0.127,0.11900000000000001,0.115,,False,False,1.0,Fixed,6.0,12.0,20 per month remaining,,,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,False,,https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_powsvb12haa_t.pdf,,,,True,False,,1.0,[],None
23516,TEXAS-NEW MEXICO POWER COMPANY,STREAM ENERGY,Smart Choice 60 Month Plan,0.14,0.11,0.106,"Minimum Usage Fee of $10.95 if monthly usage is below 1,000 kwh.
",False,False,1.0,Fixed,10.0,60.0,300.00,,Enjoy peace of mind at a competitive price. This offer is for new customers only.,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf,False,,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188255dd21.pdf,,,,True,True,,3.0,[],data\PDFs\23516-062520-00-58-42.pdf
23636,TEXAS-NEW MEXICO POWER COMPANY,TOMORROW ENERGY CORP,Earth Care,0.12300000000000001,0.115,0.11199999999999999,,False,False,1.0,Fixed,100.0,12.0,175.00,,"Headquartered in Houston, Tomorrow Energy is leading the push to create a better, cleaner and more sustainable future by providing its customers 100% renewable  energy at a low fixed-rate along with outstanding customer service. Tomorrow Energy was announced as the winner of the Leadership and Integrity Award at the Energy Marketing Conference in September 2019 and named as one of Houston Business Journal’s 2019 Best Places to Work.  Tomorrow Energy is committed to giving back to the community by working with the Arbor Day Foundation, a nonprofit membership organization dedicated to planting trees. For every calendar quarter a customer is with us, Tomorrow Energy will plant a tree on their behalf. Support renewable energy and lock in your fixed-rate today!",https://api.tomorrowenergy.com/api/document/termsandconditions/electric/en/7758/0/VTX_TE_TOS_RE120-dual.pdf/,False,,https://api.tomorrowenergy.com/api/document/efacts/electric/en/7758/Electricity-Facts-Label-Dual.pdf/,,,,False,False,,,[],data\PDFs\23636-062520-00-58-42.pdf
23643,TEXAS-NEW MEXICO POWER COMPANY,FRONTIER UTILITIES,Eco Green 12,0.113,0.105,0.10099999999999999,,False,False,1.0,Fixed,100.0,12.0,150.00,,"Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.",http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS,False,,http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=ECOG12&tdspcode=TNMP,,,,True,False,,1.0,[],data\PDFs\23643-062520-00-58-43.pdf
23555,TEXAS-NEW MEXICO POWER COMPANY,Bulb,Simply-Flex,0.11,0.102,0.098,,False,False,0.0,Variable,100.0,0.0,0.00,,"Doing good for your budget (and Texas) is easier than ever. At Bulb, we’re proud to supply our members with 100% green energy that is affordable and helps the planet.And it all comes with no annual contracts and no cancellation fees.We're also offering $100 in credit and a $10 donation to Feeding Texas for Essential Workers.To take advantage of this offer visit frontline.bulb.com",https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_Terms_of_Service.pdf,False,,https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_EFL_Legal_TNMP.pdf,,,,False,False,,,[],data\PDFs\23555-062520-00-58-43.pdf
23568,TEXAS-NEW MEXICO POWER COMPANY,Iberdrola Texas,Wind by TX 12,0.133,0.125,0.121,,False,False,1.0,Fixed,100.0,12.0,250,,"100% renewable Texas wind content, with no hidden fees or base charges.",https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf,False,,https://iberdrola.my.salesforce.com/sfc/p/#58000000JnCN/a/4I000001AbpA/5K7BfkTIINuGJTVsDdN00joqGOHia.5MvN38GSjLQnA,,,,True,False,,,[],None
23570,TEXAS-NEW MEXICO POWER COMPANY,Iberdrola Texas,Wind by TX 24,0.132,0.124,0.12,,False,False,1.0,Fixed,100.0,24.0,250,,"100% renewable Texas wind content, with no hidden fees or base charges.",https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS,False,,https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I000001AbpE/xO3i7Dy69rk8FxJL_i5srr1zNqs9UTGragUnAU0ir5U,,,,True,False,,,[],None
23701,TEXAS-NEW MEXICO POWER COMPANY,FIRST CHOICE POWER ,You Got This 36,0.114,0.102,0.095,,False,False,1.0,Fixed,15.0,36.0,135.00,,Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1248_ENG_20200602.PDF,,,,True,False,,2.0,[],data\PDFs\23701-062520-00-58-44.pdf
23764,TEXAS-NEW MEXICO POWER COMPANY,SOUTHERN FEDERAL POWER LLC,SoFed Better Rate - 12,0.126,0.113,0.107,,False,False,1.0,Fixed,6.0,12.0,249.00,,"Some customers will be subject to a special charge that is not included in the total average price for electric service. The customer can determine the price and applicability of the special charge by seeing our full Terms of Service (TOS)""<br />""",https://bit.ly/2PKZl6o,False,,https://bit.ly/3cCVMYD,,,,True,False,,,[],None
23757,TEXAS-NEW MEXICO POWER COMPANY,RELIANT,Reliant Power On 24 Plan,0.124,0.111,0.10400000000000001,,False,False,1.0,Fixed,12.0,24.0,295.00,,This offer is for new customers only who enroll through Power to Choose,https://www.reliant.com/files/0901751881a30018.pdf,False,,http://www.reliant.com/files/09017518826105f5.pdf,,,,True,False,,4.0,[],data\PDFs\23757-062520-00-58-44.pdf
23726,TEXAS-NEW MEXICO POWER COMPANY,CONSTELLATION NEWENERGY INC,10 Month Usage Bill Credit,0.14,0.09699999999999999,0.10300000000000001,Constellation will automatically apply a $35 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh. An additional $15 bill credit will be applied when usage reaches 2000 kWh ,False,False,1.0,Fixed,16.0,10.0,50.00,,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01WJU,False,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01Y32,,,,False,True,,3.0,[],data\PDFs\23726-062520-00-58-44.pdf
23820,TEXAS-NEW MEXICO POWER COMPANY,SUMMER ENERGY LLC,36 Months PTC Texas Summer Savings Product,0.12300000000000001,0.111,0.10400000000000001,,False,False,1.0,Fixed,11.0,36.0,200.00,,NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL36MPTCSUMRES4ALLTNMP062320.pdf,,,,True,False,,4.0,[],data\PDFs\23820-062520-00-58-44.pdf
23851,TEXAS-NEW MEXICO POWER COMPANY,SUMMER ENERGY LLC,6 Months PTC Texas Summer Savings Product,0.134,0.121,0.115,,False,False,1.0,Fixed,11.0,6.0,100.00,,NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL6MPTCSUMRES4ALLTNMP062320.pdf,,,,True,False,,4.0,[],data\PDFs\23851-062520-00-58-44.pdf
23870,TEXAS-NEW MEXICO POWER COMPANY,SOUTHERN FEDERAL POWER LLC,Variable Advantage: Month-to-Month,0.129,0.11599999999999999,0.109,,False,False,0.0,Variable,6.0,0.0,0.00,,"Except for rate changes allowed by law, the energy charges displayed will be applied to your first month's bill period and may change on a monthly bill basis at the sole discretion of Southern Federal. To see our historical variable rates, please visit: www.southernfederal.com/VariableProducts",https://bit.ly/2PKZl6o,False,,https://bit.ly/37wJYpL,,,,True,False,,,[],None
23885,TEXAS-NEW MEXICO POWER COMPANY,CONSTELLATION NEWENERGY INC,11 MONTH TEXAS WIND ,0.114,0.106,0.102,,False,False,1.0,Fixed,100.0,11.0,50,,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01XM8,False,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01Y33,,,,True,False,,3.0,[],data\PDFs\23885-062520-00-58-45.pdf
23890,TEXAS-NEW MEXICO POWER COMPANY,SUMMER ENERGY LLC,24 Months PTC Texas Summer Savings Product,0.124,0.111,0.105,,False,False,1.0,Fixed,11.0,24.0,200.00,,NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL24MPTCSUMRES4ALLTNMP062320.pdf,,,,True,False,,4.0,[],data\PDFs\23890-062520-00-58-45.pdf
23902,TEXAS-NEW MEXICO POWER COMPANY,ATG Clean Energy,Texas Clean Autopay 12,0.121,0.113,0.109,,False,False,1.0,Fixed,100.0,12.0,150.00,,"100% Renewable, made in Texas!",https://bit.ly/3b8zf5m,False,,https://bit.ly/3bNOTD7,,,,False,False,,1.0,[],None
23908,TEXAS-NEW MEXICO POWER COMPANY,ATG Clean Energy,Texas Clean Autopay 24,0.121,0.113,0.109,,False,False,1.0,Fixed,100.0,24.0,150.00,,"100% Renewable, made in Texas!",https://bit.ly/2x610wL,False,,https://bit.ly/3bQoPaI,,,,False,False,,1.0,[],None
23913,TEXAS-NEW MEXICO POWER COMPANY,ATG Clean Energy,Texas Clean Autopay 36,0.12,0.11199999999999999,0.10800000000000001,,False,False,1.0,Fixed,100.0,36.0,150.00,,"100% Renewable, made in Texas!",https://bit.ly/2WrGuS6,False,,https://bit.ly/36jtFfe,,,,False,False,,1.0,[],None
23951,TEXAS-NEW MEXICO POWER COMPANY,FIRST CHOICE POWER ,You Got This 23,0.11699999999999999,0.105,0.098,,False,False,1.0,Fixed,15.0,23.0,135.00,,Lock in a fixed Texas energy rate for 23 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1274_ENG_20200602.PDF,,,,True,False,,2.0,[],data\PDFs\23951-062520-00-58-46.pdf
23962,TEXAS-NEW MEXICO POWER COMPANY,JUST ENERGY,Fixed Prepay Plan,0.135,0.135,0.135,,True,False,1.0,Fixed,10.0,12.0,0.00,,Please call 1-866-256-9229 to sign up on our 12 month Fixed Prepay Plan.<br />,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=t6i8q/BIY5s=&RCID=WTy1V2tnKFc=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=t6i8q/BIY5s=&RCID=WTy1V2tnKFc=&L=6f+Ch9flI7k=&dt=6/10/2020,,,,True,False,,1.0,[],data\PDFs\23962-062520-00-58-47.pdf
24044,TEXAS-NEW MEXICO POWER COMPANY,SPARK ENERGY LLC,Choice 24,0.135,0.128,0.124,,False,False,1.0,Fixed,0.0,24.0,100.00,,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=&ProductID=21459&type=TOS&title=Terms+of+Service,False,,https://www.sparkenergy.com/wp-content/uploads/EFL/TNMP_Choice24_062420_English.pdf,,,,True,False,,2.0,[],None
19777,TEXAS-NEW MEXICO POWER COMPANY,STREAM ENERGY,Simple & Secure - 36 Month Plan,0.134,0.109,0.109,"In any given month where your total kilowatt hour usage is less than or equal to 999 kWh, the price will be 13.4¢ per kWh. In any given month where your total usage is greater than or equal to 1000 kWh, your price will be 10.9¢ per kWh cents per kWh.
",False,False,1.0,Fixed,10.0,36.0,250.00,,A simple 36-month fixed rate plan for new customers with Stream. Our Simple & Secure Plan isn't like all those energy plans that show you an energy charge PLUS a transmission and distribution charge. We give you an all-inclusive price so you know what you will pay each month. There is no minimum usage. Please note that this product contains fixed prices that are based upon your usage.,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf,False,,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/09017518824618a2.pdf,,,,True,True,,3.0,[],data\PDFs\19777-062520-00-58-47.pdf
19785,TEXAS-NEW MEXICO POWER COMPANY,RELIANT,Reliant Power On Flex plan,0.129,0.11599999999999999,0.109,"
",False,False,0.0,Variable,12.0,1.0,0.00,,This offer is for new customers only who enroll through Power to Choose.,https://www.reliant.com/files/0901751881a30018.pdf,False,,http://www.reliant.com/files/09017518826105b7.pdf,,,,True,False,,4.0,[],data\PDFs\19785-062520-00-58-47.pdf
19846,TEXAS-NEW MEXICO POWER COMPANY,FIRST CHOICE POWER ,You Got This 3,0.151,0.139,0.132,,False,False,1.0,Fixed,15.0,3.0,135.00,,"When you sign up for this plan, you get peace of mind that comes from knowing that your electricity rate won't change for the next 3 bills.  For new customers only.",https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1255_ENG_20200602.PDF,,,,True,False,,2.0,[],data\PDFs\19846-062520-00-58-47.pdf
20022,TEXAS-NEW MEXICO POWER COMPANY,VETERAN ENERGY LLC,Basic 12 Month,0.125,0.11800000000000001,0.114,,False,False,1.0,Fixed,4.0,12.0,150.00,,Join Veteran Energy and Support Our Heroes every time you turn on a light switch. Go to VeteranEnergy.us for details.,https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=es_US,False,,https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=TNMP&rateDescriptor=Basic%2012&promoCode=PTC,,,,False,False,,5.0,[],data\PDFs\20022-062520-00-58-47.pdf
20204,TEXAS-NEW MEXICO POWER COMPANY,ENTRUST ENERGY INC,Entrust 24,0.134,0.121,0.115,,False,False,1.0,Fixed,17.0,24.0,150.00,,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_27dfca9c-0d24-4bea-84f8-bb4a52043554.pdf,False,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN3F24A0DG015_20200427_ENG_53e58f7d-401f-497c-b35a-566dfeb39cad.pdf,,,,True,False,,1.0,[],data\PDFs\20204-062520-00-58-47.pdf
20207,TEXAS-NEW MEXICO POWER COMPANY,ENTRUST ENERGY INC,Entrust 12,0.134,0.121,0.115,,False,False,1.0,Fixed,17.0,12.0,150.00,,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_f0330e00-2b97-424c-b02e-4e55a019cf4c.pdf,False,,https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN3F12A0DG015_20200427_ENG_f03792f8-f28f-4d91-8cab-8bc274a3d088.pdf,,,,True,False,,1.0,[],data\PDFs\20207-062520-00-58-48.pdf
