,[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
181,22761,AEP TEXAS CENTRAL COMPANY,TARA ENERGY,PTC Plan - 16,0.11800000000000001,0.115,0.114,,False,False,1.0,Fixed,11.0,16.0,175.00 per ESIID,,"Lock in your energy rate for 16 months with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details.",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=Jz2cGaYsA9Q=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=Jz2cGaYsA9Q=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=&dt=2/5/2020,https://www.taraenergy.com/Residential/Plans-and-Prices/promocode/ptc,,(866) 438-8272,True,False,English,2.0
170,22602,AEP TEXAS CENTRAL COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.127,0.115,0.109,,False,False,1.0,Fixed,16.0,9.0,$175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER9&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER9&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
759,22575,TEXAS-NEW MEXICO POWER COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.128,0.11699999999999999,0.11199999999999999,,False,False,1.0,Fixed,16.0,9.0,$175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER9&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER9&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
209,22594,AEP TEXAS NORTH COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.125,0.111,0.105,,False,False,1.0,Fixed,16.0,6.0,$175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRWTUSAVER6&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRWTUSAVER6&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
534,22586,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.099,0.09,0.086,,False,False,1.0,Fixed,16.0,3.0,$175.00 ,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPSAVER3&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPSAVER3&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
169,22607,AEP TEXAS CENTRAL COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.124,0.11199999999999999,0.106,,False,False,1.0,Fixed,16.0,36.0,$175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER36&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER36&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
317,13151,AEP TEXAS NORTH COMPANY,THINK ENERGY,THINK SIMPLE 12 Power to Choose ONLINE EXCLUSIVE,0.13,0.12,0.114,,False,False,1.0,Fixed,6.0,12.0,110.00,https://www.mythinkenergy.com/,THINK SIMPLE 12 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEPWTU&term=12&ZipCode=75153&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,3.0
399,13141,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,THINK ENERGY,THINK SIMPLE 24 Power to Choose ONLINE EXCLUSIVE,0.107,0.10099999999999999,0.099,,False,False,1.0,Fixed,6.0,24.0,175.00,https://www.mythinkenergy.com/,THINK SIMPLE 24 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=CPE&term=24&ZipCode=77025&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,3.0
398,13140,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,THINK ENERGY,THINK SIMPLE 18 Power to Choose ONLINE EXCLUSIVE,0.10800000000000001,0.102,0.1,,False,False,1.0,Fixed,6.0,18.0,175.00,https://www.mythinkenergy.com/,THINK SIMPLE 18 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP51,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=CPE&term=18&ZipCode=77025&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,3.0
43,13150,AEP TEXAS CENTRAL COMPANY,THINK ENERGY,THINK SIMPLE 24 POWER TO CHOOSE ONLINE EXCLUSIVE,0.124,0.115,0.11,,False,False,1.0,Fixed,6.0,24.0,175.00,https://www.mythinkenergy.com/,THINK SIMPLE 24 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.,https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP10,False,,https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=AEP_TCC&term=24&ZipCode=77414&promocode=tx2ss4qd,https://www.mythinkenergy.com/?promo=tx2ss4qd,,(888) 531-5047,True,False,English,3.0
593,3200,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Eagle 36,0.105,0.1,0.09699999999999999,,False,False,1.0,Fixed,6.0,36.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-ONC-36mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
370,3199,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TRIEAGLE ENERGY LP,Eagle 36,0.113,0.10800000000000001,0.105,,False,False,1.0,Fixed,6.0,36.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CNP-36mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
20,11372,AEP TEXAS CENTRAL COMPANY,TRIEAGLE ENERGY LP,Eagle 24,0.124,0.11900000000000001,0.11599999999999999,,False,False,1.0,Fixed,6.0,24.0,20.00 per month left in term,http://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas. Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-24mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
883,3119,TEXAS-NEW MEXICO POWER COMPANY,TRIEAGLE ENERGY LP,Green Eagle 12,0.131,0.126,0.12300000000000001,,False,False,1.0,Fixed,100.0,12.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-TNMP-G-12mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
881,3061,TEXAS-NEW MEXICO POWER COMPANY,TRIEAGLE ENERGY LP,Eagle 12,0.129,0.124,0.121,,False,False,1.0,Fixed,6.0,12.0,20.00 per month left in term,https://www.trieagleenergy.com,"Check out the fine print! We have NO monthly minimums, NO extra AMS meter charges, and NO gimmicks or gotchas.  Rest Easy - TriEagle will never sell your private AMS usage history to any third parties. TriEagle now offers weekly usage e-mails, see PrimeTime for more details!",http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf,False,,http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-TNMP-12mo.pdf,http://www.trieagleenergy.com/default.aspx?webcode=PTC,,(877) 933-2453,False,False,English,2.0
281,18982,AEP TEXAS NORTH COMPANY,TXU ENERGY,Solar Advantage 12,0.17600000000000002,0.156,0.145,,False,False,1.0,Fixed,100.0,12.0,150.00,http://www.txu.com/ptc/SolarAdvantage12,Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNXSOLAD1212AF&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTNC,http://www.txu.com/ptc/SolarAdvantage12,,(855) 847-6135,True,False,English,5.0
439,18954,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TXU ENERGY,Simple Value 12,0.142,0.127,0.11900000000000001,,False,False,1.0,Fixed,6.0,12.0,150.00,http://www.txu.com/ptc/simplevalue12,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXSIMVL1212AE&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP,http://www.txu.com/ptc/simplevalue12,,(855) 847-6135,True,False,English,5.0
359,246,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,TXU ENERGY,Flex Forward,0.14800000000000002,0.132,0.125,,False,False,0.0,Variable,6.0,0.0,0.00,http://www.txu.com/ptc/flexforward,"Get one simple, low rate and keep your options open. No cancellation fees or long-term contract.",https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXFLXFW0000AB&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP,http://www.txu.com/ptc/flexforward,,(855) 847-6135,True,False,English,5.0
82,18981,AEP TEXAS CENTRAL COMPANY,TXU ENERGY,Solar Advantage 12,0.17800000000000002,0.159,0.149,,False,False,1.0,Fixed,100.0,12.0,150.00,http://www.txu.com/ptc/SolarAdvantage12,Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXSOLAD1212AF&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC,http://www.txu.com/ptc/SolarAdvantage12,,(855) 847-6135,True,False,English,5.0
652,21147,ONCOR ELECTRIC DELIVERY COMPANY,Texans Energy,SUPER SAVER 24,0.107,0.10400000000000001,0.102,,False,False,1.0,Fixed,19.0,24.0,200.00,www.mytexansenergy.com,,https://s3.amazonaws.com/mega-api-files/tos/Texans_TermsOfService.pdf,False,,https://s3.amazonaws.com/mega-api-files/efl/PTCSUPERSAVER24_ONC_UNB.pdf,https://www.mytexansenergy.com/shop/PTC,,(281) 287-2901,True,False,English,1.0
689,19872,ONCOR ELECTRIC DELIVERY COMPANY,V247 POWER CORPORATION,Icy Savings 18 Online Exclusive,0.1,0.096,0.095,,False,False,1.0,Fixed,16.0,18.0,275.00,https://v247power.com/,"Our Icy Savings 18 plan is straightforward with no gimmicks. Just simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-02-13447FLEXONC5.44418.pdf,https://v247power.com/products/?zip=75001&pcode=BRKGCNPPTC1,,(855) 888-9888,True,False,English,4.0
130,21344,AEP TEXAS CENTRAL COMPANY,V247 POWER CORPORATION,Icy Savings 18 Online Exclusive,0.121,0.11199999999999999,0.10800000000000001,,False,False,1.0,Fixed,16.0,18.0,275.00,https://v247power.com/,"Our Icy Savings 18 plan is straightforward with no gimmicks. Just simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-02-07589FLEXAEPC5.84418.pdf,https://v247power.com/products/?zip=78526&pcode=BRKGCNPPTC1,,(855) 888-9888,True,False,English,4.0
803,20022,TEXAS-NEW MEXICO POWER COMPANY,VETERAN ENERGY LLC,Basic 3 Month,0.096,0.08800000000000001,0.084,,False,False,1.0,Fixed,4.0,3.0,50.00,https://www.veteranenergy.us,Join Veteran Energy and Support Our Heroes every time you turn on a light switch. Go to VeteranEnergy.us for details.,https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=es_US,False,,https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=TNMP&rateDescriptor=Basic%203&promoCode=PTC,https://signup.veteranenergy.us/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Basic%20Plan&utm_term=3,,(855) 856-7613,False,False,English,4.0
445,18865,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,VETERAN ENERGY LLC,Basic 3 Month,0.085,0.079,0.077,,False,False,1.0,Fixed,4.0,3.0,50.00,https://www.veteranenergy.us,Join Veteran Energy and Support Our Heroes every time you turn on a light switch. Go to VeteranEnergy.us for details.,https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=en_US,False,,https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=centerpoint&rateDescriptor=Basic%203&promoCode=PTC,https://signup.veteranenergy.us/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Basic%20Plan&utm_term=3,,(855) 856-7613,False,False,English,4.0
911,12431,TEXAS-NEW MEXICO POWER COMPANY,VOLT ELECTRICITY PROVIDER LP,Signature Index Plan,0.109,0.10099999999999999,0.09699999999999999,,False,False,2.0,Indexed,19.0,1.0,0.00,http://voltep.com,	Call us at 1-281-369-5900 for help signing up or signup online,http://voltep.com/terms_of_service.html,False,,https://www.voltpower.net/pdf/703.12.8.19.tnm.1.pdf,https://volt-enrollment-ep.azurewebsites.net/?V=2&Pid=703,,(281) 369-5900,False,False,English,1.0
295,17234,AEP TEXAS NORTH COMPANY,VOLT ELECTRICITY PROVIDER LP,Move In Promo 3,0.091,0.081,0.075,,False,False,1.0,Fixed,19.0,3.0,0.00,http://voltep.com,Use our bill calculator at    VOLTPOWER.NET   to see charges bases on your usage.All PowertoChoose offers available to new customers with online enrollment.,http://voltep.com/terms_of_service.html,True,,https://Voltpower.net/pdf/NWP/949-aepn-2.8.20.3.pdf,https://volt-enrollment-ep.azurewebsites.net/?V=3&Pid=949,,(281) 369-5900,True,False,English,1.0
438,18632,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,WINDROSE ENERGY,Windrose Saver 36,0.107,0.102,0.099,,False,False,1.0,Fixed,15.0,36.0,200.00,https://www.windroseenergy.com/,,https://signup.windroseenergy.com/Home/TOS?productId=89636,False,,https://signup.windroseenergy.com/Home/EFl?productId=94188,https://signup.windroseenergy.com/Home/index?ProductCode=RNR36001394,,(800) 483-1836,False,False,English,4.0
722,22167,ONCOR ELECTRIC DELIVERY COMPANY,WINDROSE ENERGY,Winter Saver 4 (Web Enrollment),0.075,0.07200000000000001,0.07,,False,False,1.0,Fixed,15.0,4.0,100.00,https://www.windroseenergy.com/,,https://signup.windroseenergy.com/Home/TOS?productId=85148,False,,https://signup.windroseenergy.com/Home/EFl?productId=103170,https://signup.windroseenergy.com/Home/index?ProductCode=RNR04000014,,(800) 483-1836,True,False,English,4.0
212,22518,AEP TEXAS NORTH COMPANY,WTU RETAIL ENERGY ,Price Protection Plan 30,0.122,0.107,0.099,,False,False,1.0,Fixed,15.0,30.0,135.00,https://www.wturetailenergy.com/texas/electricity-plans/msid/3051/pid/fw12?utm_source=BD&utm_medium=ptc,Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=WTU_FIXED_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FWNRXXX0918_ENG_20200204.PDF,https://www.wturetailenergy.com/texas/electricity-plans/price-protection-plan-30-ptc/msid/3051/pid/pp6?utm_source=BD&utm_medium=ptc,,(888) 353-2784,True,False,English,5.0
