"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"22863","TEXAS-NEW MEXICO POWER COMPANY","SUMMER ENERGY LLC","12 Months PTC Texas Summer Savings Product","0.1220","0.1100","0.1030","","False","False","1","Fixed","11","12","200.00","https://www.summerenergy.com/","NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLTNMP051420.pdf","https://www.summerenergy.com/Signup?promocode=PTCTNMP2019","","(888) 594-9299","TRUE","FALSE","English","4"
"22864","TEXAS-NEW MEXICO POWER COMPANY","SUMMER ENERGY LLC","12 Months PTC Texas Summer Savings Product","0.1220","0.1100","0.1030","","False","False","1","Fixed","11","12","200.00","https://www.summerenergy.com/","NUEVOS CLIENTES. CÓDIGO DE PROMOCIÓN PTCTNMP2019. Administración de cuenta en línea disponible. Servicio al cliente disponible Lunes a Viernes de 8AM a 7PM CST y Sabados de 8AM a 5PM CST. Llamada gratuita 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf#page=7","False","","https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLTNMP051420.pdf#page=2","https://www.summerenergy.com/Signup?promocode=PTCTNMP2019","","(888) 594-9299","TRUE","FALSE","Spanish","4"
"22936","TEXAS-NEW MEXICO POWER COMPANY","SOUTHWEST POWER & LIGHT","Texas Ahorrador a Precio Fijo Autopay E-Plan","0.1340","0.1240","0.1180","","False","False","1","Fixed","16","9","175.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTNMF9PTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTNMF9PTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","Spanish","4"
"22941","TEXAS-NEW MEXICO POWER COMPANY","SOUTHWEST POWER & LIGHT","Texas Ahorrador a Precio Fijo Autopay E-Plan","0.1240","0.1140","0.1080","","False","False","1","Fixed","16","18","175.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTNMF18PTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTNMF18PTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","Spanish","4"
"22964","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","You Got This 25","0.1190","0.1070","0.1000","","False","False","1","Fixed","15","25","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 25 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1196_ENG_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-25-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","2"
"22965","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","You Got This 25","0.1190","0.1070","0.1000","","False","False","1","Fixed","15","25","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1196_SPA_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-25-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","2"
"22985","TEXAS-NEW MEXICO POWER COMPANY","DIRECT ENERGY","Live Brighter 36","0.1190","0.1070","0.1000","","False","False","1","Fixed","15","36","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDTRXXX3567_ENG_20200505.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-36-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(877) 697-7560","TRUE","FALSE","English","3"
"22986","TEXAS-NEW MEXICO POWER COMPANY","DIRECT ENERGY","Live Brighter 36","0.1190","0.1070","0.1000","","False","False","1","Fixed","15","36","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDTRXXX3567_SPA_20200505.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-36-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(877) 697-7560","TRUE","FALSE","Spanish","3"
"23088","TEXAS-NEW MEXICO POWER COMPANY","4CHANGE ENERGY","Power Saver 12","0.1270","0.1190","0.1150","","False","False","1","Fixed","6","12","20 por cada mes restante","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc_spanish&utm_medium=TNMPOWR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_TNMPOWR&productcode=powsvb12haa_t&utm_content=powersaver","","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy_s.pdf","False","","https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_powsvb12haa_t_s.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc_spanish&utm_medium=TNMPOWR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_TNMPOWR&productcode=powsvb12haa_t&utm_content=powersaver","","(844) 840-1066","TRUE","FALSE","Spanish","2"
"23083","TEXAS-NEW MEXICO POWER COMPANY","4CHANGE ENERGY","Power Saver 12","0.1270","0.1190","0.1150","","False","False","1","Fixed","6","12","20 per month remaining","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=TNMPOWR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_TNMPOWR&productcode=powsvb12haa_t&utm_content=powersaver","","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf","False","","https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_powsvb12haa_t.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=TNMPOWR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_TNMPOWR&productcode=powsvb12haa_t&utm_content=powersaver","","(844) 840-1066","TRUE","FALSE","English","2"
"23436","TEXAS-NEW MEXICO POWER COMPANY","GREEN ENERGY EXCHANGE","Texas Green 24 Autopay","0.1130","0.1060","0.1020","","False","False","1","Fixed","100","24","150.00","https://getgex.com","100% Renewable, made in Texas!","https://bit.ly/2Qr439K","False","","https://bit.ly/2wto74p","https://getgex.com/customers/new/residential-pricing-options?zip=76255","","(800) 791-8494","FALSE","FALSE","English","1"
"23437","TEXAS-NEW MEXICO POWER COMPANY","GREEN ENERGY EXCHANGE","Texas Green 24 Autopay","0.1130","0.1060","0.1020","","False","False","1","Fixed","100","24","150.00","https://getgex.com","100% renovable hecho en Texas!","https://bit.ly/3d4rajY","False","","https://bit.ly/2XqGxOy","https://getgex.com/es/customers/new/residential-pricing-options?zip=76255","","(800) 791-8494","FALSE","FALSE","Spanish","1"
"23516","TEXAS-NEW MEXICO POWER COMPANY","STREAM ENERGY","Smart Choice 60 Month Plan","0.1380","0.1080","0.1040","Minimum Usage Fee of $10.95 if monthly usage is below 1,000 kwh.
","False","False","1","Fixed","10","60","300.00","www.mystream.com","Enjoy peace of mind at a competitive price. This offer is for new customers only.","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/0901751882461898.pdf","https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate","","(888) 685-7693","TRUE","TRUE","English","3"
"23521","TEXAS-NEW MEXICO POWER COMPANY","STREAM ENERGY","Smart Choice 60 Month Plan","0.1380","0.1080","0.1040","Se aplica un cargo de uso mínimo de $10.95 en los meses de facturación donde el uso mensual sea de 999 kWh o menos.
","False","False","1","Fixed","10","60","300.00","www.mystream.com","Disfrute de la tranquilidad a un precio competitivo.  Este plan es solo para nuevos clientes","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349d.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/0901751882461899.pdf","https://mystream.com/es/services/energy?utm_source=power_to_choose&utm_medium=affiliate","","(888) 685-7693","TRUE","TRUE","Spanish","3"
"23525","TEXAS-NEW MEXICO POWER COMPANY","STREAM ENERGY","Simple & Secure - 36 Month Plan","0.1340","0.1090","0.1090","En cada mes donde tu uso total de kilovatios por hora sea menos o igual a 999 kWh, el precio será de 13.4¢ por kWh. En cada mes donde tu uso total de kilovatios por hora sea mas o igual a 1000 kWh, tu precio será 10.9¢ por kWh.","False","False","1","Fixed","10","36","250.00","www.mystream.com","Un plan de tarifa fija por 36 meses para clientes nuevos con Stream. Nuestro plan Simple & Secure no es como todos esos planes de energía que te muestran un cargo de energía MÁS un cargo de trasmisión y distribución. Te damos un precio que incluye todo, para que sepas que es lo que pagarás cada mes. No hay uso mínimo. Por favor ten en cuenta que este producto contiene precios fijos que son basados en tu consumo. ","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349d.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/09017518824618a3.pdf","https://mystream.com/es/services/energy?utm_source=power_to_choose&utm_medium=affiliate&utm_campaign=simple_secure_36","","(888) 685-7693","TRUE","TRUE","Spanish","3"
"23568","TEXAS-NEW MEXICO POWER COMPANY","Iberdrola Texas","Give to COVID Relief 12","0.1360","0.1280","0.1240","","False","False","1","Fixed","100","12","250","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf","False","","https://storage.googleapis.com/ibtex_may20_efl/TNP/TNP_12U_OP_200423_C_EN.pdf","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English",
"23569","TEXAS-NEW MEXICO POWER COMPANY","Iberdrola Texas","Give to COVID Relief 12","0.1360","0.1280","0.1240","","False","False","1","Fixed","100","12","250","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS-ES.pdf","False","","https://storage.googleapis.com/ibtex_may20_efl/TNP/TNP_12U_OP_200423_C_ES.pdf","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","Spanish",
"23570","TEXAS-NEW MEXICO POWER COMPANY","Iberdrola Texas","Give to COVID Relief 24","0.1350","0.1270","0.1230","","False","False","1","Fixed","100","24","250","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS","False","","https://storage.googleapis.com/ibtex_may20_efl/TNP/TNP_24U_OP_200423_C_EN.pdf","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English",
"23571","TEXAS-NEW MEXICO POWER COMPANY","Iberdrola Texas","Give to COVID Relief 24","0.1350","0.1270","0.1230","","False","False","1","Fixed","100","24","250","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS-ES.pdf","False","","https://storage.googleapis.com/ibtex_may20_efl/TNP/TNP_24U_OP_200423_C_ES.pdf","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","Spanish",
"23572","TEXAS-NEW MEXICO POWER COMPANY","Iberdrola Texas","Give to COVID Relief 36","0.1340","0.1260","0.1220","","False","False","1","Fixed","100","36","250","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS-ES.pdf","False","","https://storage.googleapis.com/ibtex_may20_efl/TNP/TNP_36U_OP_200423_C_ES.pdf","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","Spanish",
"23621","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","You Got This 26","0.1180","0.1060","0.0990","","False","False","1","Fixed","15","26","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 26 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1198_ENG_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-26-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","2"
"23623","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","You Got This 26","0.1180","0.1060","0.0990","","False","False","1","Fixed","15","26","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1198_SPA_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-26-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","2"
"23555","TEXAS-NEW MEXICO POWER COMPANY","Bulb","Simply-Flex","0.1180","0.1100","0.1060","","False","False","0","Variable","100","0","0.00","https://www.bulb.com","Doing good for your budget (and Texas) is easier than ever. At Bulb, we’re proud to supply our members with 100% green energy that is affordable and helps the planet.And it all comes with no annual contracts and no cancellation fees.<br /><br />We're also offering $100 in credit and a $10 donation to Feeding Texas for Essential Workers.<br />To take advantage of this offer visit frontline.bulb.com","https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_Terms_of_Service.pdf","False","","https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_EFL_Legal_TNMP.pdf","https://bulb.com/?utm_source=powertochoose&utm_campaign=tnmp&utm_medium=broker","","(833) 439-2852","FALSE","FALSE","English",
"23629","TEXAS-NEW MEXICO POWER COMPANY","Bulb","Simply-Flex","0.1180","0.1100","0.1060","","False","False","0","Variable","100","0","0.00","https://www.bulb.com","","https://bulb.com/documents/Bulb_Terminos_Del_Servicio.pdf","False","","https://bulb.com/documents/Bulb_EFL_Legal_TNMP.pdf","https://bulb.com/?utm_source=powertochoose&utm_campaign=tnmp&utm_medium=broker","","(833) 439-2852","FALSE","FALSE","Spanish",
"23636","TEXAS-NEW MEXICO POWER COMPANY","TOMORROW ENERGY CORP","Earth Care","0.1205","0.1127","0.1088","","False","False","1","Fixed","100","12","175.00","https://tomorrowenergy.com/","Headquartered in Houston, Tomorrow Energy is leading the push to create a better, cleaner and more sustainable future by providing its customers 100% renewable  energy at a low fixed-rate along with outstanding customer service. Tomorrow Energy was announced as the winner of the Leadership and Integrity Award at the Energy Marketing Conference in September 2019 and named as one of Houston Business Journal’s 2019 Best Places to Work.  Tomorrow Energy is committed to giving back to the community by working with the Arbor Day Foundation, a nonprofit membership organization dedicated to planting trees. For every calendar quarter a customer is with us, Tomorrow Energy will plant a tree on their behalf. Support renewable energy and lock in your fixed-rate today!","https://api.tomorrowenergy.com/api/document/termsandconditions/electric/en/7738/20191205_Texas_TOS_Final.pdf/","False","","https://api.tomorrowenergy.com/api/document/efacts/electric/en/7738/Electricity-Facts-Label.pdf/","https://tomorrowenergy.com/rates/powertochoose","","(888) 682-8082","FALSE","FALSE","English",
